id,edited,likeCount,collectionCount,shareCount,wordCount,lfFreq,emojiCount,withImages,withVideos,imageCount,videoCount,imageTextRatio,videoTextRatio,mediaTextRatio,linksCount,utmLinksCount,authorUseNickname,authorSuspicious,authorHasCreatorBadge,authorHasOfficialCreatorBadge,postCount,timeDiffDays,postFreq,maxPostsPerDay,maxPostsPer12h,postIntervalStd,businessHourRatio,weekendRatio,travelPostRatio,forumVariety,forumEvenness,avgLikes,commentCount,totalCommentCount,subcomDepth,authorReplyCount,authorReplyLinkCount,authorReplyUTMLinkCount,firstCommentTimeDiff,first30MinCommentRatio
261406898,1,45,107,11,5860,0.030716723549488054,57,1,0,51,0,8.70307167235495,0.0,8.70307167235495,9,0,1,0,0,0,28,469.86447917,0.05959165,1,1,17.37478416,0.07142857,0.60714286,0.07142857,3.169925,0.77250692,30.32142857,5,8,0.375,3,0,0,77.39675,0.0
261410395,1,34,41,2,8669,0.045449302110970126,113,1,1,36,2,4.152728111662245,0.23070711731456917,4.383435228976814,0,0,1,0,0,0,8,795.38795139,0.01005798,1,1,68.97337462,0.5,0.25,1.0,1.0,0,150.5,7,21,0.66666667,9,0,0,316.3493,0.0
261409929,1,23,15,2,1208,0.06539735099337748,4,1,0,5,0,4.13907284768212,0.0,4.13907284768212,0,0,1,0,0,0,7,280.26412037,0.02497644,1,1,42.75624812,0.14285714,0.71428571,0.28571429,2.32192809,0.97510603,20.57142857,4,13,0.69230769,6,0,0,511.09988333,0.0
261406545,0,14,7,3,5087,0.04324749361116571,8,1,1,45,2,8.846078238647532,0.3931590328287793,9.239237271476313,1,0,1,0,0,0,22,1680.53709491,0.01309105,3,3,123.61631722,0.09090909,0.5,0.45454545,2.32192809,0.89496454,43.0,0,0,0,0,0,0,,0
261405430,0,9,2,1,137,0.058394160583941604,2,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0,0,6,769.49934028,0.00779728,1,1,237.91335952,0.33333333,0.5,0.5,2.0,0.92061984,24.16666667,18,31,0.41935484,7,0,0,340.12341667,0.0
261411537,0,8,13,2,1861,0.02418054809242343,3,1,1,10,6,5.37345513164965,3.2240730789897905,8.597528210639442,0,0,1,0,0,0,17,1241.26744213,0.01369568,3,3,270.08405038,0.23529412,0.35294118,0.17647059,2.5849625,0.88872632,14.17647059,0,0,0,0,0,0,,0
261407581,0,5,6,0,1801,0.03553581343697946,0,1,0,10,0,5.55247084952804,0.0,5.55247084952804,0,0,1,0,0,0,18,1098.69267361,0.01638311,2,2,108.62138449,0.16666667,0.5,0.88888889,2.0,0.38762396,30.44444444,0,0,0,0,0,0,,0
261407084,0,6,8,2,2883,0.03399236906000694,0,1,0,12,0,4.162330905306972,0.0,4.162330905306972,0,0,1,0,0,0,22,199.85103009,0.11008199,1,1,16.33820908,0.13636364,0.27272727,1.0,1.0,0,12.72727273,1,1,0.0,0,0,0,1140.41321667,0.0
261412029,1,5,1,1,9582,0.036109371738676684,19,1,1,55,10,5.7399290336046755,1.0436234606553956,6.783552494260071,0,0,1,0,0,0,18,3015.96916667,0.00596823,1,1,267.61440366,0.5,0.16666667,0.27777778,3.32192809,0.90168641,71.77777778,2,4,0.5,2,0,0,140.42046667,0.0
261411702,1,1,0,0,52,0.07692307692307693,0,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0,0,1,0.0,1,1,1,0,0.0,1.0,1.0,1.0,0,1.0,0,0,0,0,0,0,,0
261409167,0,5,1,0,3455,0.02633863965267728,0,1,0,27,0,7.814761215629523,0.0,7.814761215629523,0,0,1,0,0,0,10,1025.47427083,0.00975159,2,2,293.64180928,0.6,0.1,0.1,2.0,0.58167187,8.0,2,2,0.0,1,0,0,3445.57991667,0.0
261405483,0,4,9,1,5407,0.015350471610874793,81,1,0,2,0,0.369890882189754,0.0,0.369890882189754,21,0,1,0,0,0,3,42.08375,0.07128642,1,1,19.78497274,0.0,1.0,1.0,1.0,0,12.33333333,1,2,0.5,1,0,0,447.85446667,0.0
261408553,1,3,2,0,3642,0.029928610653487096,0,1,0,34,0,9.335529928610654,0.0,9.335529928610654,0,0,1,0,0,0,44,290.25577546,0.15159044,3,3,12.5078742,0.38636364,0.29545455,0.06818182,3.169925,0.72779088,16.31818182,0,0,0,0,0,0,,0
261409712,0,2,0,0,420,0.016666666666666666,0,1,1,5,1,11.904761904761903,2.3809523809523814,14.285714285714285,0,0,1,0,0,0,76,1456.26846065,0.05218818,2,2,69.77472375,0.10526316,0.42105263,0.09210526,3.169925,0.68291054,4.05263158,0,0,0,0,0,0,,0
261412022,0,0,0,0,110,0.07272727272727272,0,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0,0,1,0.0,1,1,1,0,0.0,1.0,1.0,1.0,0,0.0,0,0,0,0,0,0,,0
261411691,1,2,3,0,4411,0.0399002493765586,34,0,0,0,0,0.0,0.0,0.0,0,0,1,0,1,0,24,1756.82168981,0.01366103,1,1,129.8961329,0.125,0.29166667,0.08333333,3.0,0.84480003,224.95833333,2,4,0.5,0,0,0,299.50615,0.0
261405941,1,0,0,0,54,0.07407407407407407,0,1,1,1,1,18.51851851851852,18.51851851851852,37.03703703703704,0,0,1,0,0,0,4,14.11847222,0.28331677,1,1,3.34735623,0.0,1.0,0.25,2.0,0.94639463,132.75,0,0,0,0,0,0,,0
261412620,0,0,0,0,310,0.04838709677419355,2,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0,0,8,1004.0375,0.00796783,1,1,244.96378514,0.625,0.375,0.125,2.5849625,0.92838321,6.625,2,8,0.75,3,0,0,2183.52306667,0.0
261412400,0,0,0,0,706,0.032577903682719546,2,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0,0,13,821.67893519,0.01582126,2,2,62.61431821,0.0,0.53846154,0.61538462,2.0,0.78165966,5.0,1,1,0.0,0,0,0,562.65158333,0.0
261412326,0,0,0,0,921,0.01520086862106406,0,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0,0,2,0.22310185,8.96451546,2,2,0,0.0,1.0,0.5,1.5849625,1.0,0.5,0,0,0,0,0,0,,0
261411836,0,1,0,0,435,0.05057471264367816,6,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0,0,8,1113.88355324,0.00718208,1,1,337.34502246,0.0,0.625,0.25,1.5849625,0.81127812,5.5,1,1,0.0,0,0,0,320.149,0.0
261411471,0,2,0,0,94,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0,0,3,115.91482639,0.02588107,1,1,32.57472071,0.33333333,0.66666667,1.0,1.0,0,3.33333333,0,0,0,0,0,0,,0
261411397,0,0,0,0,83,0.012048192771084338,0,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0,0,31,1639.45828704,0.01890868,3,2,265.99725052,0.09677419,0.09677419,0.03225806,2.32192809,0.42925428,20.5483871,0,0,0,0,0,0,,0
261411228,0,0,0,0,466,0.04291845493562232,0,1,0,1,0,2.1459227467811157,0.0,2.1459227467811157,0,0,1,0,0,0,16,461.11758102,0.03469831,1,1,38.57758056,0.0625,0.25,0.0625,3.32192809,0.91662707,3.6875,4,5,0.2,2,0,0,430.42105,0.0
261410231,0,1,0,0,157,0.012738853503184714,0,1,0,1,0,6.369426751592357,0.0,6.369426751592357,0,0,1,0,0,0,3,1736.98866898,0.00172713,1,1,1226.47435813,0.0,1.0,0.33333333,2.0,1.0,13.0,2,2,0.0,0,0,0,126.33813333,0.0
261409119,0,1,0,0,18,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0,0,3,640.05936343,0.00468707,1,1,90.84835658,0.0,0.33333333,0.66666667,1.5849625,0.91829583,0.33333333,,,,,,,,
261408211,0,0,0,1,175,0.04,0,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0,0,3,924.04960648,0.00324658,1,1,590.04210149,0.0,0.66666667,1.0,1.0,0,0.33333333,0,0,0,0,0,0,,0
261406235,0,0,1,0,133,0.06766917293233082,0,1,0,1,0,7.518796992481203,0.0,7.518796992481203,0,0,1,0,0,0,4,648.5403588,0.0061677,1,1,186.91557605,0.0,0.5,0.25,2.32192809,1.0,58.5,0,0,0,0,0,0,,0
261406109,0,1,0,0,797,0.04767879548306148,12,1,1,5,1,6.273525721455458,1.2547051442910915,7.52823086574655,0,0,1,0,0,0,1,0.0,1,1,1,0,0.0,1.0,1.0,1.0,0,1.0,0,0,0,0,0,0,,0
261405819,0,0,1,0,76,0.06578947368421052,0,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0,0,8,1522.25811343,0.00525535,1,1,210.94743417,0.25,0.5,0.25,2.5849625,0.92838321,12.625,1,1,0.0,0,0,0,55.39818333,0.0
261405381,1,1,3,1,541,0.024029574861367836,2,1,0,5,0,9.24214417744917,0.0,9.24214417744917,0,0,1,0,0,0,1,0.0,1,1,1,0,0.0,1.0,1.0,1.0,0,1.0,1,3,0.66666667,2,0,0,880.46468333,0.0
261405288,1,16,23,3,4915,0.022787385554425228,24,1,0,9,0,1.8311291963377416,0.0,1.8311291963377416,13,0,1,0,0,0,3,293.48800926,0.01022188,1,1,140.85079212,0.0,1.0,0.33333333,2.0,1.0,25.66666667,0,0,0,0,0,0,,0
261404994,1,0,0,0,106,0.03773584905660377,1,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0,0,25,1259.9675463,0.01984178,1,1,74.41595995,0.36,0.32,0.04,3.169925,0.78043843,4.68,0,0,0,0,0,0,,0
261404427,0,1,1,0,202,0.0594059405940594,0,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0,0,6,2757.49728009,0.00217589,1,1,536.32317513,0.16666667,0.33333333,0.33333333,2.32192809,0.95914792,1.0,1,1,0.0,0,0,0,5608.83263333,0.0
261404187,0,20,28,7,12514,0.02069681956209046,60,1,1,77,3,6.153108518459326,0.23973150071919452,6.392840019178521,0,0,1,0,0,0,2,75.02587963,0.02665747,1,1,0,0.0,0.5,1.0,1.0,0,24.0,2,6,0.66666667,3,0,0,919.50573333,0.0
261404087,1,2,1,0,66,0.12121212121212122,1,1,0,1,0,15.151515151515152,0.0,15.151515151515152,0,0,1,0,0,0,54,846.97081019,0.06375662,3,3,57.54951673,0.27777778,0.18518519,0.05555556,3.0,0.52024225,6.38888889,,,,,,,,
261403878,1,0,0,0,92,0.10869565217391304,0,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0,0,4,13.95450231,0.28664584,2,2,4.39243635,0.0,0.75,0.75,1.5849625,0.81127812,0.75,,,,,,,,
261403855,0,4,2,0,1357,0.026529108327192335,11,1,1,7,3,5.158437730287399,2.210759027266028,7.369196757553427,0,0,1,0,0,0,113,380.94346065,0.29663195,3,3,8.0145562,0.27433628,0.32743363,0.03539823,4.24792751,0.56176565,108.24778761,0,0,0,0,0,0,,0
261402741,0,2,1,1,238,0.10084033613445378,3,1,1,1,1,4.201680672268908,4.201680672268908,8.403361344537815,0,0,1,0,0,0,35,266.00483796,0.13157655,2,2,7.21196445,0.48571429,0.37142857,0.42857143,2.0,0.79069733,5.85714286,0,0,0,0,0,0,,0
261402562,0,0,0,0,34,0.08823529411764706,0,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0,0,3,404.71101852,0.0074127,1,1,274.32060731,0.66666667,0.33333333,0.33333333,2.0,1.0,4.0,0,0,0,0,0,0,,0
261402452,1,5,0,0,428,0.037383177570093455,8,1,1,1,1,2.336448598130841,2.336448598130841,4.672897196261682,0,0,1,0,1,0,165,1074.29300926,0.15358938,2,2,11.87160327,0.24848485,0.30909091,0.26060606,2.80735492,0.41330207,80.02424242,0,0,0,0,0,0,,0
261401441,0,0,0,0,84,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0,0,5,947.74116898,0.0052757,1,1,370.42661291,0.2,0.0,1.0,1.0,0,2.0,0,0,0,0,0,0,,0
261400798,0,0,0,0,84,0.05952380952380952,0,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0,0,13,808.13908565,0.01608634,1,1,48.28285091,0.15384615,0.30769231,1.0,1.0,0,0.53846154,0,0,0,0,0,0,,0
261400766,1,4,6,2,3639,0.026930475405331136,39,1,1,19,4,5.221214619400934,1.0992030777686177,6.320417697169552,0,0,1,0,1,0,61,1386.43612269,0.0439977,2,2,26.53455939,0.1147541,0.24590164,0.19672131,3.0,0.77145361,81.86885246,0,0,0,0,0,0,,0
261400679,1,3,0,0,714,0.025210084033613446,0,1,1,5,4,7.002801120448179,5.602240896358543,12.605042016806722,0,0,1,0,0,0,34,1693.23423611,0.02007992,2,2,116.94337156,0.29411765,0.52941176,0.38235294,3.0,0.82586553,8.0,0,0,0,0,0,0,,0
261400664,0,0,0,0,207,0.028985507246376812,0,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0,0,5,342.33309028,0.01460566,2,2,131.54997652,0.6,0.2,0.2,2.5849625,1.0,0.2,0,0,0,0,0,0,,0
261399319,0,64,112,17,5511,0.03592814371257485,78,1,0,27,0,4.899292324442025,0.0,4.899292324442025,0,0,1,0,1,1,41,1219.12998843,0.03363054,1,1,27.74283494,0.3902439,0.24390244,0.02439024,3.45943162,0.76994401,432.48780488,5,10,0.5,5,0,0,674.16093333,0.0
261399236,0,2,0,0,133,0.07518796992481203,0,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0,0,1,0.0,1,1,1,0,0.0,0.0,1.0,1.0,0,2.0,4,8,0.5,4,0,0,954.71021667,0.0
261399188,0,2,0,0,509,0.015717092337917484,0,1,1,5,1,9.823182711198427,1.9646365422396854,11.787819253438114,0,0,1,0,0,0,14,1387.50251157,0.01009007,1,1,231.41377313,0.14285714,0.21428571,0.5,2.80735492,0.79848069,51.28571429,0,0,0,0,0,0,,0
261399152,0,5,1,0,426,0.03286384976525822,1,1,0,2,0,4.694835680751174,0.0,4.694835680751174,0,0,1,0,1,0,109,1731.93758102,0.06293529,3,3,38.41378798,0.10091743,0.32110092,0.01834862,3.45943162,0.54638423,52.71559633,0,0,0,0,0,0,,0
261398865,0,1,0,1,258,0.046511627906976744,1,1,0,1,0,3.875968992248062,0.0,3.875968992248062,0,0,1,0,0,0,2,1.99767361,1.00116455,1,1,0,0.0,0.0,0.5,1.5849625,1.0,7.0,1,1,0.0,1,0,0,145.01036667,0.0
261398719,1,29,37,5,1663,0.032471437161755864,9,1,1,8,1,4.810583283223091,0.6013229104028863,5.411906193625978,1,0,1,0,1,0,27,1945.3471875,0.01387927,2,2,106.47129568,0.48148148,0.11111111,0.92592593,2.0,0.28708607,35.11111111,2,4,0.5,2,0,0,186.00878333,0.0
261398361,0,6,1,0,1695,0.02359882005899705,8,1,0,17,0,10.029498525073747,0.0,10.029498525073747,0,0,1,0,0,0,6,208.54181713,0.02877121,1,1,60.53595824,0.5,0.16666667,0.83333333,1.5849625,0.65002242,13.5,,,,,,,,
261398341,0,2,0,0,124,0.016129032258064516,1,0,0,0,0,0.0,0.0,0.0,1,0,1,0,0,0,110,547.11883102,0.20105322,3,3,6.21679949,0.15454545,0.37272727,0.73636364,2.80735492,0.49423663,3.19090909,0,0,0,0,0,0,,0
261398269,0,3,3,0,353,0.0453257790368272,5,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0,0,54,1915.12509259,0.02819659,2,2,40.18405802,0.57407407,0.09259259,0.01851852,3.9068906,0.81932579,67.09259259,9,17,0.47058824,5,0,0,15.1227,0.17647059
261397906,1,544,485,80,1255,0.024701195219123506,11,1,1,5,2,3.9840637450199203,1.5936254980079683,5.577689243027889,0,0,1,0,1,1,57,950.87841435,0.05994457,2,2,22.88577729,0.07017544,0.29824561,0.33333333,2.5849625,0.64230664,395.87719298,35,99,0.64646465,4,0,0,172.87581667,0.0
261397801,0,10,21,1,1396,0.025787965616045846,4,1,1,8,3,5.730659025787966,2.1489971346704873,7.8796561604584525,0,0,1,0,0,0,17,1241.26744213,0.01369568,3,3,270.08405038,0.23529412,0.35294118,0.17647059,2.5849625,0.88872632,14.17647059,0,0,0,0,0,0,,0
261396853,1,12,12,1,2976,0.026545698924731184,0,1,0,12,0,4.032258064516129,0.0,4.032258064516129,0,0,1,0,0,0,3,639.8090162,0.0046889,1,1,36.58008171,0.33333333,0.0,0.33333333,2.0,1.0,12.66666667,1,3,0.66666667,1,0,0,1150.8497,0.0
261396610,0,6,1,0,3767,0.03928855853464295,0,1,0,21,0,5.574727900185824,0.0,5.574727900185824,0,0,1,0,0,0,35,528.17596065,0.0662658,2,2,64.47916952,0.4,0.34285714,0.91428571,2.32192809,0.27892722,12.02857143,0,0,0,0,0,0,,0
261395959,0,4,3,1,312,0.07371794871794872,2,0,0,0,0,0.0,0.0,0.0,0,0,1,0,1,1,11,1646.44761574,0.00668105,1,1,193.82873019,0.18181818,0.27272727,0.27272727,2.5849625,0.84918532,41.36363636,2,4,0.5,2,0,0,678.8222,0.0
261395931,0,53,83,22,2664,0.03566066066066066,4,1,1,14,4,5.255255255255256,1.5015015015015014,6.756756756756757,4,0,1,0,1,0,61,699.57072917,0.08719633,3,2,29.68220867,0.47540984,0.21311475,0.19672131,3.45943162,0.79552717,30.86885246,3,4,0.25,3,2,0,42.76125,0.0
261395235,1,2,0,0,205,0.06341463414634146,0,1,0,1,0,4.878048780487805,0.0,4.878048780487805,0,0,1,0,0,0,2,732.80547454,0.00272924,1,1,0,0.5,0.5,0.5,1.5849625,1.0,15.5,0,0,0,0,0,0,,0
261395061,1,3,0,0,114,0.02631578947368421,1,1,0,1,0,8.771929824561402,0.0,8.771929824561402,0,0,1,0,0,0,1,0.0,1,1,1,0,1.0,0.0,1.0,1.0,0,3.0,0,0,0,0,0,0,,0
261394989,0,1,0,0,96,0.03125,1,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0,0,1,0.0,1,1,1,0,1.0,0.0,1.0,1.0,0,1.0,2,2,0.0,0,0,0,3244.05673333,0.0
261394647,1,15,25,12,14522,0.020658311527337832,22,1,1,139,8,9.571684340999862,0.5508883073956755,10.122572648395538,0,0,1,0,0,0,7,369.79722222,0.01892929,1,1,71.45151513,0.57142857,0.28571429,1.0,1.0,0,33.42857143,2,6,0.66666667,2,0,0,430.42981667,0.0
261394172,0,2,0,0,68,0.07352941176470588,1,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0,0,14,299.96251157,0.0466725,1,1,26.67586851,0.21428571,0.21428571,0.14285714,2.5849625,0.7783854,0.92857143,,,,,,,,
261394126,0,6,3,1,880,0.038636363636363635,7,1,0,2,0,2.2727272727272725,0.0,2.2727272727272725,0,0,1,0,0,0,1,0.0,1,1,1,0,0.0,0.0,1.0,1.0,0,6.0,2,5,0.6,2,0,0,714.64343333,0.0
261393600,0,0,0,0,395,0.06329113924050633,0,1,0,1,0,2.5316455696202533,0.0,2.5316455696202533,0,0,1,0,0,0,2,8.88407407,0.22512194,1,1,0,0.0,0.0,1.0,1.0,0,1.5,0,0,0,0,0,0,,0
261393412,1,2,1,0,732,0.01092896174863388,0,1,1,4,1,5.46448087431694,1.366120218579235,6.830601092896175,0,0,1,0,0,0,14,1387.50251157,0.01009007,1,1,231.41377313,0.14285714,0.21428571,0.5,2.80735492,0.79848069,51.28571429,0,0,0,0,0,0,,0
261393259,1,0,2,0,405,0.06419753086419754,0,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0,0,3,351.34128472,0.00853871,1,1,109.67788366,0.66666667,0.0,1.0,1.0,0,0.33333333,,,,,,,,
261392893,0,15,14,2,3927,0.030557677616501147,18,1,0,27,0,6.875477463712758,0.0,6.875477463712758,0,0,1,0,0,0,13,1278.92969907,0.01016475,1,1,106.34879452,0.46153846,0.15384615,0.69230769,1.5849625,0.89049164,22.07692308,0,0,0,0,0,0,,0
261392597,0,4,3,0,967,0.025853154084798345,8,1,0,6,0,6.204756980351602,0.0,6.204756980351602,0,0,1,0,0,0,9,17.88450231,0.50322899,1,1,1.26548022,0.0,0.22222222,0.11111111,1.5849625,0.50325833,15.11111111,0,0,0,0,0,0,,0
261392394,0,0,0,0,161,0.11801242236024845,0,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0,0,5,1288.35032407,0.00388093,1,1,345.66236592,0.2,0.2,0.2,1.5849625,0.72192809,1.8,0,0,0,0,0,0,,0
261392391,1,1,0,1,548,0.03832116788321168,7,1,0,3,0,5.474452554744526,0.0,5.474452554744526,0,0,1,0,0,0,9,1389.95079861,0.00647505,1,1,144.9923768,0.44444444,0.11111111,0.77777778,2.0,0.62236597,1.22222222,0,0,0,0,0,0,,0
261392367,0,0,1,0,479,0.054279749478079335,0,1,0,1,0,2.08768267223382,0.0,2.08768267223382,0,0,1,0,0,0,1,0.0,1,1,1,0,0.0,0.0,1.0,1.0,0,0.0,0,0,0,0,0,0,,0
261391459,1,5,4,1,2249,0.024899955535793685,7,1,0,12,0,5.335704757670075,0.0,5.335704757670075,0,0,1,0,0,0,3,560.79684028,0.00534953,1,1,116.45370106,0.0,0.0,1.0,1.0,0,8.0,1,2,0.5,1,0,0,514.36951667,0.0
261390895,0,9,3,0,51,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0,0,1,0.0,1,1,1,0,1.0,0.0,1.0,1.0,0,9.0,5,5,0.0,0,0,0,15.48663333,0.2
261390111,0,0,0,0,108,0.037037037037037035,0,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0,0,1,0.0,1,1,1,0,1.0,0.0,1.0,1.0,0,0.0,0,0,0,0,0,0,,0
261389859,0,20,25,2,5188,0.04471858134155744,20,1,1,25,1,4.81881264456438,0.19275250578257516,5.0115651503469545,1,0,1,0,1,0,61,699.57072917,0.08719633,3,2,29.68220867,0.47540984,0.21311475,0.19672131,3.45943162,0.79552717,30.86885246,1,1,0.0,1,1,0,120.15656667,0.0
261389837,1,23,22,2,14554,0.019376116531537722,24,1,1,132,17,9.069671567953828,1.168063762539508,10.237735330493335,0,0,1,0,0,0,7,369.79722222,0.01892929,1,1,71.45151513,0.57142857,0.28571429,1.0,1.0,0,33.42857143,4,6,0.33333333,2,0,0,1486.31356667,0.0
261389776,0,1,1,0,351,0.037037037037037035,0,1,0,3,0,8.547008547008549,0.0,8.547008547008549,0,0,1,0,0,0,1,0.0,1,1,1,0,1.0,0.0,1.0,1.0,0,1.0,0,0,0,0,0,0,,0
261389745,0,2,1,0,261,0.02681992337164751,1,1,1,1,1,3.8314176245210727,3.8314176245210727,7.662835249042145,0,0,1,0,1,0,24,2065.13831019,0.0116215,1,1,184.56668757,0.41666667,0.33333333,0.16666667,2.0,0.56069879,192.91666667,1,1,0.0,0,0,0,7682.91925,0.0
261389658,1,11,5,3,3789,0.02823964106624439,27,1,1,27,1,7.125890736342043,0.2639218791237794,7.389812615465822,1,0,1,0,0,0,4,294.07717593,0.01360187,1,1,118.36262839,0.5,0.25,0.5,1.5849625,1.0,31.75,2,4,0.5,2,0,0,4.71345,0.25
261389195,1,4,1,0,357,0.06722689075630252,5,1,1,1,1,2.8011204481792715,2.8011204481792715,5.602240896358543,1,0,1,0,0,0,17,581.00943287,0.02925942,3,3,54.42856034,0.47058824,0.0,1.0,1.0,0,5.17647059,0,0,0,0,0,0,,0
261389089,0,2,0,0,16,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0,0,1,0.0,1,1,1,0,1.0,0.0,1.0,1.0,0,2.0,0,0,0,0,0,0,,0
261388519,0,1,0,1,149,0.026845637583892617,0,1,0,1,0,6.7114093959731544,0.0,6.7114093959731544,0,0,1,0,0,0,3,170.90552083,0.01755356,1,1,105.08208956,0.66666667,0.33333333,0.66666667,1.5849625,0.91829583,3.0,,,,,,,,
261387826,1,5,5,0,640,0.028125,5,1,0,6,0,9.375,0.0,9.375,0,0,1,0,0,0,5,691.63541667,0.00722924,1,1,137.64670238,0.2,0.4,0.8,1.5849625,0.72192809,4.0,5,8,0.375,3,0,0,34.77061667,0.0
261387769,0,1,0,0,26,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0,0,4,18.56972222,0.21540441,2,2,8.45289176,0.5,0.0,0.5,2.0,0.94639463,2.75,1,3,0.66666667,1,0,0,2503.3963,0.0
261387462,0,6,4,0,7449,0.038797153980400054,1,1,0,44,0,5.906833131964023,0.0,5.906833131964023,5,0,1,0,1,0,39,1724.09671296,0.02262054,1,1,100.30164157,0.05128205,0.28205128,0.46153846,2.32192809,0.78024407,29.76923077,1,2,0.5,1,0,0,8127.62625,0.0
261386991,0,3,0,0,693,0.027417027417027416,1,1,0,5,0,7.215007215007215,0.0,7.215007215007215,0,0,1,0,0,0,6,1330.95640046,0.00450804,2,2,291.85692689,0.16666667,0.0,0.33333333,1.5849625,0.91829583,1.16666667,1,2,0.5,1,0,0,8153.07526667,0.0
261386217,0,3,0,0,392,0.08163265306122448,2,1,1,1,1,2.5510204081632653,2.5510204081632653,5.1020408163265305,1,0,1,0,0,0,17,581.00943287,0.02925942,3,3,54.42856034,0.47058824,0.0,1.0,1.0,0,5.17647059,0,0,0,0,0,0,,0
261385820,1,2,2,5,1610,0.04782608695652174,18,1,0,7,0,4.3478260869565215,0.0,4.3478260869565215,0,0,1,0,0,0,4,682.81056713,0.00585814,1,1,320.60160146,0.0,0.25,0.75,1.5849625,0.81127812,8.25,1,2,0.5,1,0,0,904.92665,0.0
261385762,0,1,3,0,89,0.033707865168539325,3,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0,0,1,0.0,1,1,1,0,0.0,0.0,1.0,1.0,0,1.0,,,,,,,,
261385330,1,1,0,1,473,0.023255813953488372,0,1,0,2,0,4.2283298097251585,0.0,4.2283298097251585,0,0,1,0,0,0,1,0.0,1,1,1,0,0.0,0.0,1.0,1.0,0,1.0,0,0,0,0,0,0,,0
261385134,1,1,1,0,171,0.04678362573099415,1,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0,0,1,0.0,1,1,1,0,0.0,0.0,1.0,1.0,0,1.0,3,9,0.66666667,0,0,0,181.5129,0.0
261384785,0,5,5,0,173,0.06358381502890173,0,0,0,0,0,0.0,0.0,0.0,0,0,1,0,1,0,4,1559.98295139,0.00256413,1,1,597.35326061,0.75,0.0,0.25,2.0,0.94639463,46.75,4,4,0.0,0,0,0,495.78483333,0.0
261384736,1,3,0,1,1318,0.024279210925644917,14,1,0,11,0,8.345978755690439,0.0,8.345978755690439,0,0,1,0,1,0,26,274.179375,0.09482843,2,2,17.17529016,0.5,0.23076923,0.07692308,2.80735492,0.70610376,83.26923077,1,1,0.0,0,0,0,215.21363333,0.0
261384334,0,3,1,0,1721,0.06507844276583381,6,1,0,12,0,6.972690296339338,0.0,6.972690296339338,0,0,1,0,1,0,128,1682.68075231,0.07606909,3,3,23.84413959,0.21875,0.234375,0.03125,4.95419631,0.65669483,33.6328125,0,0,0,0,0,0,,0
261383919,0,6,2,1,1828,0.01586433260393873,2,1,0,20,0,10.940919037199125,0.0,10.940919037199125,0,0,1,0,1,1,508,1256.71850694,0.40422736,3,3,3.14824555,0.54527559,0.20472441,0.01771654,5.0,0.62496533,73.34055118,1,1,0.0,1,0,0,0.15288333,1.0
261383787,0,7,4,2,1035,0.028019323671497585,7,1,0,8,0,7.729468599033816,0.0,7.729468599033816,1,0,1,0,1,0,115,192.81575231,0.5964243,5,4,2.06238925,0.47826087,0.19130435,0.13043478,2.0,0.78864247,54.49565217,1,1,0.0,1,1,0,0.27348333,1.0
261383430,1,6,13,1,1564,0.04028132992327366,15,1,0,11,0,7.033248081841432,0.0,7.033248081841432,0,0,1,0,1,0,61,699.57072917,0.08719633,3,2,29.68220867,0.47540984,0.21311475,0.19672131,3.45943162,0.79552717,30.86885246,4,9,0.55555556,5,2,0,568.29093333,0.0
